point_x,point_y,field,received_at,anchor,rssi_dbm
3.750,3.000,raw,1781431904.860,anchor_03,-71.000
3.750,3.000,raw,1781431905.005,anchor_04,-65.000
3.750,3.000,raw,1781431905.732,anchor_01,-69.000
3.750,3.000,raw,1781431905.792,anchor_01,-69.000
3.750,3.000,raw,1781431905.792,anchor_01,-68.000
3.750,3.000,raw,1781431905.793,anchor_01,-68.000
3.750,3.000,raw,1781431905.988,anchor_02,-72.000
3.750,3.000,raw,1781431905.995,anchor_03,-74.000
3.750,3.000,raw,1781431906.082,anchor_04,-64.000
3.750,3.000,raw,1781431906.088,anchor_03,-72.000
3.750,3.000,raw,1781431906.327,anchor_04,-65.000
3.750,3.000,raw,1781431906.327,anchor_04,-64.000
3.750,3.000,raw,1781431906.829,anchor_01,-69.000
3.750,3.000,raw,1781431906.909,anchor_02,-77.000
3.750,3.000,raw,1781431906.921,anchor_01,-67.000
3.750,3.000,raw,1781431906.921,anchor_01,-68.000
3.750,3.000,raw,1781431907.017,anchor_03,-72.000
3.750,3.000,raw,1781431907.129,anchor_03,-71.000
3.750,3.000,raw,1781431907.850,anchor_01,-68.000
3.750,3.000,raw,1781431908.034,anchor_03,-81.000
3.750,3.000,raw,1781431908.059,anchor_01,-76.000
3.750,3.000,raw,1781431908.059,anchor_01,-69.000
3.750,3.000,raw,1781431908.159,anchor_04,-67.000
3.750,3.000,raw,1781431908.214,anchor_04,-65.000
3.750,3.000,raw,1781431908.214,anchor_04,-63.000
3.750,3.000,raw,1781431908.387,anchor_04,-67.000
3.750,3.000,raw,1781431908.387,anchor_04,-64.000
3.750,3.000,raw,1781431908.960,anchor_01,-68.000
3.750,3.000,raw,1781431909.069,anchor_01,-68.000
3.750,3.000,raw,1781431909.076,anchor_03,-82.000
3.750,3.000,raw,1781431909.297,anchor_04,-64.000
3.750,3.000,raw,1781431909.486,anchor_04,-67.000
3.750,3.000,raw,1781431909.486,anchor_04,-65.000
3.750,3.000,raw,1781431909.999,anchor_02,-70.000
3.750,3.000,raw,1781431910.009,anchor_01,-73.000
3.750,3.000,raw,1781431910.052,anchor_02,-69.000
3.750,3.000,raw,1781431910.052,anchor_02,-77.000
3.750,3.000,raw,1781431910.074,anchor_01,-73.000
3.750,3.000,raw,1781431910.074,anchor_01,-68.000
3.750,3.000,raw,1781431910.186,anchor_01,-76.000
3.750,3.000,raw,1781431910.195,anchor_03,-72.000
3.750,3.000,raw,1781431910.389,anchor_04,-63.000
3.750,3.000,raw,1781431910.619,anchor_04,-68.000
3.750,3.000,raw,1781431911.106,anchor_02,-77.000
3.750,3.000,raw,1781431911.121,anchor_01,-72.000
3.750,3.000,raw,1781431911.175,anchor_01,-73.000
3.750,3.000,raw,1781431911.175,anchor_01,-68.000
3.750,3.000,raw,1781431911.329,anchor_03,-81.000
3.750,3.000,raw,1781431911.333,anchor_02,-73.000
3.750,3.000,raw,1781431911.333,anchor_02,-78.000
3.750,3.000,raw,1781431911.333,anchor_02,-71.000
3.750,3.000,raw,1781431911.333,anchor_02,-78.000
3.750,3.000,raw,1781431911.475,anchor_04,-65.000
3.750,3.000,raw,1781431911.542,anchor_04,-63.000
3.750,3.000,raw,1781431911.542,anchor_04,-66.000
3.750,3.000,raw,1781431911.738,anchor_03,-76.000
3.750,3.000,raw,1781431912.232,anchor_02,-69.000
3.750,3.000,raw,1781431912.233,anchor_01,-77.000
3.750,3.000,raw,1781431912.263,anchor_03,-76.000
3.750,3.000,raw,1781431912.447,anchor_03,-73.000
3.750,3.000,raw,1781431912.447,anchor_01,-76.000
3.750,3.000,raw,1781431912.447,anchor_01,-72.000
1.000,3.000,raw,1781431978.703,anchor_01,-60.000
1.000,3.000,raw,1781431978.821,anchor_01,-59.000
1.000,3.000,raw,1781431979.620,anchor_02,-66.000
1.000,3.000,raw,1781431979.742,anchor_01,-59.000
1.000,3.000,raw,1781431979.752,anchor_02,-64.000
1.000,3.000,raw,1781431980.130,anchor_03,-93.000
1.000,3.000,raw,1781431980.230,anchor_03,-81.000
1.000,3.000,raw,1781431980.230,anchor_03,-81.000
1.000,3.000,raw,1781431980.550,anchor_02,-62.000
1.000,3.000,raw,1781431980.754,anchor_02,-68.000
1.000,3.000,raw,1781431980.754,anchor_02,-69.000
1.000,3.000,raw,1781431980.855,anchor_01,-59.000
1.000,3.000,raw,1781431981.075,anchor_01,-65.000
1.000,3.000,raw,1781431981.075,anchor_01,-65.000
1.000,3.000,raw,1781431981.075,anchor_01,-63.000
1.000,3.000,raw,1781431981.459,anchor_04,-86.000
1.000,3.000,raw,1781431981.663,anchor_02,-66.000
1.000,3.000,raw,1781431981.809,anchor_02,-62.000
1.000,3.000,raw,1781431982.074,anchor_01,-57.000
1.000,3.000,raw,1781431982.191,anchor_01,-64.000
1.000,3.000,raw,1781431982.729,anchor_02,-69.000
1.000,3.000,raw,1781431982.996,anchor_01,-60.000
1.000,3.000,raw,1781431983.114,anchor_01,-59.000
1.000,3.000,raw,1781431983.206,anchor_03,-85.000
1.000,3.000,raw,1781431983.311,anchor_03,-91.000
1.000,3.000,raw,1781431983.510,anchor_04,-89.000
1.000,3.000,raw,1781431983.725,anchor_04,-86.000
1.000,3.000,raw,1781431983.756,anchor_02,-66.000
1.000,3.000,raw,1781431984.034,anchor_02,-69.000
1.000,3.000,raw,1781431984.088,anchor_01,-61.000
1.000,3.000,raw,1781431984.248,anchor_03,-92.000
1.000,3.000,raw,1781431984.430,anchor_01,-59.000
1.000,3.000,raw,1781431984.447,anchor_03,-82.000
1.000,3.000,raw,1781431984.841,anchor_02,-69.000
1.000,3.000,raw,1781431984.956,anchor_02,-67.000
1.000,3.000,raw,1781431985.137,anchor_01,-58.000
1.000,3.000,raw,1781431985.902,anchor_02,-69.000
1.000,3.000,raw,1781431986.171,anchor_01,-59.000
1.000,3.000,raw,1781431986.286,anchor_01,-56.000
1.000,3.000,raw,1781431986.330,anchor_03,-81.000
1.000,3.000,raw,1781431986.639,anchor_04,-87.000
1.000,3.000,raw,1781431986.701,anchor_04,-84.000
1.000,3.000,raw,1781431986.701,anchor_04,-82.000
1.000,3.000,raw,1781431986.997,anchor_02,-63.000
1.000,3.000,raw,1781431987.206,anchor_02,-62.000
1.000,3.000,raw,1781431987.207,anchor_02,-66.000
1.000,3.000,raw,1781431987.219,anchor_01,-59.000
1.000,3.000,raw,1781431987.398,anchor_03,-89.000
1.000,3.000,raw,1781431987.400,anchor_01,-65.000
1.000,3.000,raw,1781431987.750,anchor_04,-77.000
1.000,3.000,raw,1781431988.038,anchor_02,-69.000
1.000,3.000,raw,1781431988.321,anchor_01,-59.000
1.000,3.000,raw,1781431988.533,anchor_03,-83.000
1.000,3.000,raw,1781431988.540,anchor_01,-59.000
1.000,3.000,raw,1781431988.541,anchor_01,-60.000
1.000,3.000,raw,1781431988.541,anchor_01,-65.000
1.000,3.000,raw,1781431988.541,anchor_01,-65.000
1.000,3.000,raw,1781431988.774,anchor_04,-83.000
1.000,3.000,raw,1781431989.098,anchor_02,-69.000
1.000,3.000,raw,1781431989.250,anchor_02,-66.000
1.000,3.000,raw,1781431989.446,anchor_01,-59.000
1.000,3.000,raw,1781431989.473,anchor_03,-89.000
1.000,3.000,raw,1781431989.668,anchor_01,-60.000
1.000,3.000,raw,1781431989.668,anchor_01,-60.000
1.000,3.000,raw,1781431989.668,anchor_01,-60.000
1.000,3.000,raw,1781431990.169,anchor_02,-66.000
1.000,3.000,raw,1781431990.529,anchor_03,-82.000
1.000,3.000,raw,1781431990.574,anchor_01,-59.000
1.000,3.000,raw,1781431990.617,anchor_02,-63.000
1.000,3.000,raw,1781431990.787,anchor_01,-59.000
1.000,3.000,raw,1781431990.787,anchor_01,-58.000
1.000,3.000,raw,1781431990.788,anchor_01,-65.000
1.000,3.000,raw,1781431990.989,anchor_04,-77.000
1.000,3.000,raw,1781431991.291,anchor_02,-69.000
1.000,3.000,raw,1781431991.507,anchor_02,-69.000
1.000,3.000,raw,1781431991.659,anchor_01,-59.000
1.000,3.000,raw,1781431991.701,anchor_03,-87.000
1.000,3.000,raw,1781431991.829,anchor_01,-64.000
1.000,3.000,raw,1781431991.843,anchor_03,-88.000
1.000,3.000,raw,1781431991.843,anchor_03,-89.000
1.000,3.000,raw,1781431992.029,anchor_04,-83.000
1.000,3.000,raw,1781431992.313,anchor_02,-62.000
1.000,3.000,raw,1781431992.796,anchor_01,-60.000
1.000,3.000,raw,1781431992.952,anchor_01,-60.000
1.000,3.000,raw,1781431992.952,anchor_01,-60.000
1.000,3.000,raw,1781431992.952,anchor_01,-58.000
1.000,3.000,raw,1781431993.707,anchor_03,-83.000
1.000,3.000,raw,1781431993.875,anchor_01,-59.000
1.000,3.000,raw,1781431993.963,anchor_01,-65.000
1.000,3.000,raw,1781431993.994,anchor_04,-85.000
1.000,3.000,raw,1781431994.075,anchor_04,-78.000
1.000,3.000,raw,1781431994.438,anchor_02,-69.000
1.000,3.000,raw,1781431994.490,anchor_02,-63.000
1.000,3.000,raw,1781431994.490,anchor_02,-65.000
1.000,3.000,raw,1781431994.491,anchor_02,-62.000
1.000,3.000,raw,1781431994.491,anchor_02,-64.000
1.000,3.000,raw,1781431994.491,anchor_02,-62.000
1.000,3.000,raw,1781431994.906,anchor_01,-58.000
1.000,3.000,raw,1781431995.101,anchor_01,-59.000
1.000,3.000,raw,1781431995.101,anchor_01,-59.000
1.000,3.000,raw,1781431995.551,anchor_02,-63.000
1.000,3.000,raw,1781431995.801,anchor_03,-92.000
1.000,3.000,raw,1781431995.814,anchor_02,-70.000
1.000,3.000,raw,1781431996.000,anchor_01,-59.000
1.000,3.000,raw,1781431996.108,anchor_04,-77.000
1.000,3.000,raw,1781431996.120,anchor_01,-62.000
1.000,3.000,raw,1781431996.120,anchor_01,-59.000
1.000,3.000,raw,1781431996.121,anchor_01,-59.000
1.000,3.000,raw,1781431996.210,anchor_04,-77.000
1.000,3.000,raw,1781431996.719,anchor_02,-69.000
1.000,3.000,raw,1781431996.923,anchor_03,-81.000
1.000,3.000,raw,1781431997.657,anchor_02,-61.000
1.000,3.000,raw,1781431997.857,anchor_02,-69.000
1.000,3.000,raw,1781431998.164,anchor_04,-91.000
1.000,3.000,raw,1781431998.764,anchor_02,-66.000
1.000,3.000,raw,1781431998.908,anchor_03,-83.000
1.000,3.000,raw,1781431999.174,anchor_01,-58.000
1.000,3.000,raw,1781431999.300,anchor_01,-64.000
1.000,3.000,raw,1781431999.832,anchor_02,-63.000
1.000,3.000,raw,1781431999.900,anchor_02,-69.000
1.000,3.000,raw,1781431999.901,anchor_02,-61.000
1.000,3.000,raw,1781431999.952,anchor_03,-90.000
1.000,3.000,raw,1781432000.113,anchor_03,-90.000
1.000,3.000,raw,1781432000.243,anchor_04,-86.000
1.000,3.000,raw,1781432000.243,anchor_01,-65.000
1.000,3.000,raw,1781432000.298,anchor_01,-59.000
1.000,3.000,raw,1781432000.298,anchor_04,-76.000
1.000,3.000,raw,1781432000.872,anchor_02,-70.000
1.000,3.000,raw,1781432000.959,anchor_02,-63.000
1.000,3.000,raw,1781432000.959,anchor_02,-66.000
1.000,3.000,raw,1781432001.025,anchor_03,-81.000
1.000,3.000,raw,1781432001.327,anchor_01,-60.000
1.000,3.000,raw,1781432001.538,anchor_01,-66.000
1.000,3.000,raw,1781432001.538,anchor_01,-58.000
1.000,3.000,raw,1781432001.539,anchor_01,-59.000
1.000,3.000,raw,1781432001.539,anchor_01,-60.000
1.000,3.000,raw,1781432002.352,anchor_04,-88.000
1.000,3.000,raw,1781432002.451,anchor_01,-59.000
1.000,3.000,raw,1781432002.990,anchor_02,-66.000
1.000,3.000,raw,1781432003.043,anchor_02,-69.000
1.000,3.000,raw,1781432003.044,anchor_02,-67.000
1.000,3.000,raw,1781432003.108,anchor_03,-90.000
