point_x,point_y,field,received_at,anchor,rssi_dbm
6.400,1.000,raw,1781436170.835,anchor_01,-82.000
6.400,1.000,raw,1781436170.968,anchor_01,-77.000
6.400,1.000,raw,1781436170.968,anchor_01,-83.000
6.400,1.000,raw,1781436171.146,anchor_02,-77.000
6.400,1.000,raw,1781436171.361,anchor_02,-66.000
6.400,1.000,raw,1781436171.361,anchor_02,-64.000
6.400,1.000,raw,1781436171.383,anchor_04,-72.000
6.400,1.000,raw,1781436171.692,anchor_03,-64.000
6.400,1.000,raw,1781436171.758,anchor_03,-82.000
6.400,1.000,raw,1781436171.758,anchor_03,-82.000
6.400,1.000,raw,1781436171.758,anchor_03,-61.000
6.400,1.000,raw,1781436171.769,anchor_04,-73.000
6.400,1.000,raw,1781436171.769,anchor_04,-71.000
6.400,1.000,raw,1781436171.911,anchor_01,-82.000
6.400,1.000,raw,1781436172.094,anchor_02,-77.000
6.400,1.000,raw,1781436172.144,anchor_02,-64.000
6.400,1.000,raw,1781436172.474,anchor_01,-82.000
6.400,1.000,raw,1781436172.474,anchor_01,-77.000
6.400,1.000,raw,1781436172.475,anchor_04,-70.000
6.400,1.000,raw,1781436172.519,anchor_04,-75.000
6.400,1.000,raw,1781436172.809,anchor_03,-64.000
6.400,1.000,raw,1781436172.893,anchor_03,-61.000
6.400,1.000,raw,1781436173.190,anchor_02,-64.000
6.400,1.000,raw,1781436173.551,anchor_04,-71.000
6.400,1.000,raw,1781436173.857,anchor_03,-61.000
6.400,1.000,raw,1781436174.215,anchor_02,-63.000
6.400,1.000,raw,1781436174.326,anchor_02,-64.000
6.400,1.000,raw,1781436174.728,anchor_04,-70.000
6.400,1.000,raw,1781436174.872,anchor_04,-73.000
6.400,1.000,raw,1781436174.947,anchor_03,-81.000
6.400,1.000,raw,1781436175.043,anchor_03,-62.000
6.400,1.000,raw,1781436175.061,anchor_01,-77.000
6.400,1.000,raw,1781436175.136,anchor_01,-80.000
6.400,1.000,raw,1781436175.285,anchor_02,-65.000
6.400,1.000,raw,1781436175.454,anchor_02,-65.000
6.400,1.000,raw,1781436175.454,anchor_02,-66.000
6.400,1.000,raw,1781436175.660,anchor_04,-73.000
6.400,1.000,raw,1781436175.980,anchor_03,-65.000
6.400,1.000,raw,1781436176.062,anchor_03,-68.000
6.400,1.000,raw,1781436176.075,anchor_04,-75.000
6.400,1.000,raw,1781436176.075,anchor_04,-70.000
6.400,1.000,raw,1781436176.160,anchor_01,-83.000
6.400,1.000,raw,1781436176.374,anchor_02,-64.000
6.400,1.000,raw,1781436176.436,anchor_02,-64.000
6.400,1.000,raw,1781436176.436,anchor_02,-63.000
6.400,1.000,raw,1781436177.084,anchor_03,-80.000
6.400,1.000,raw,1781436177.186,anchor_01,-78.000
6.400,1.000,raw,1781436177.190,anchor_03,-64.000
6.400,1.000,raw,1781436177.497,anchor_02,-64.000
6.400,1.000,raw,1781436177.708,anchor_02,-64.000
6.400,1.000,raw,1781436177.843,anchor_04,-71.000
6.400,1.000,raw,1781436177.906,anchor_04,-73.000
6.400,1.000,raw,1781436177.906,anchor_04,-74.000
6.400,1.000,raw,1781436178.115,anchor_03,-64.000
6.400,1.000,raw,1781436178.213,anchor_03,-62.000
6.400,1.000,raw,1781436178.246,anchor_01,-83.000
6.400,1.000,raw,1781436178.432,anchor_01,-77.000
6.400,1.000,raw,1781436178.619,anchor_02,-65.000
6.400,1.000,raw,1781436178.868,anchor_04,-70.000
6.400,1.000,raw,1781436178.956,anchor_04,-70.000
6.400,1.000,raw,1781436178.956,anchor_04,-72.000
6.400,1.000,raw,1781436179.202,anchor_03,-61.000
6.400,1.000,raw,1781436179.336,anchor_01,-77.000
6.400,1.000,raw,1781436179.593,anchor_02,-64.000
6.400,1.000,raw,1781436180.256,anchor_03,-61.000
6.400,1.000,raw,1781436180.358,anchor_01,-77.000
6.400,1.000,raw,1781436180.988,anchor_04,-71.000
6.400,1.000,raw,1781436181.044,anchor_04,-70.000
6.400,1.000,raw,1781436181.281,anchor_03,-64.000
6.400,1.000,raw,1781436181.390,anchor_03,-64.000
6.400,1.000,raw,1781436181.390,anchor_03,-64.000
6.400,1.000,raw,1781436181.420,anchor_01,-83.000
6.400,1.000,raw,1781436181.618,anchor_01,-76.000
6.400,1.000,raw,1781436181.618,anchor_01,-78.000
6.400,1.000,raw,1781436181.794,anchor_02,-63.000
6.400,1.000,raw,1781436181.933,anchor_02,-64.000
6.400,1.000,raw,1781436182.219,anchor_04,-72.000
6.400,1.000,raw,1781436182.411,anchor_03,-64.000
6.400,1.000,raw,1781436182.510,anchor_01,-77.000
6.400,1.000,raw,1781436182.521,anchor_03,-80.000
6.400,1.000,raw,1781436182.521,anchor_03,-61.000
6.400,1.000,raw,1781436182.730,anchor_02,-63.000
6.400,1.000,raw,1781436183.125,anchor_04,-70.000
6.400,1.000,raw,1781436183.287,anchor_04,-73.000
6.400,1.000,raw,1781436183.467,anchor_03,-64.000
6.400,1.000,raw,1781436183.637,anchor_03,-64.000
6.400,1.000,raw,1781436183.637,anchor_03,-61.000
6.400,1.000,raw,1781436183.637,anchor_03,-58.000
6.400,1.000,raw,1781436184.183,anchor_04,-70.000
6.400,1.000,raw,1781436184.574,anchor_01,-77.000
6.400,1.000,raw,1781436184.596,anchor_03,-61.000
6.400,1.000,raw,1781436184.774,anchor_03,-64.000
6.400,1.000,raw,1781436184.777,anchor_01,-76.000
6.400,1.000,raw,1781436184.803,anchor_02,-76.000
6.400,1.000,raw,1781436185.181,anchor_02,-65.000
6.400,1.000,raw,1781436185.181,anchor_02,-64.000
6.400,1.000,raw,1781436185.278,anchor_04,-74.000
6.400,1.000,raw,1781436185.491,anchor_04,-70.000
6.400,1.000,raw,1781436185.836,anchor_01,-77.000
6.400,1.000,raw,1781436185.891,anchor_03,-80.000
6.400,1.000,raw,1781436185.896,anchor_01,-76.000
6.400,1.000,raw,1781436185.896,anchor_02,-64.000
6.400,1.000,raw,1781436186.027,anchor_03,-62.000
6.400,1.000,raw,1781436186.028,anchor_03,-62.000
6.400,1.000,raw,1781436186.298,anchor_04,-74.000
6.400,1.000,raw,1781436186.412,anchor_04,-71.000
6.400,1.000,raw,1781436186.755,anchor_01,-79.000
6.400,1.000,raw,1781436186.762,anchor_03,-80.000
6.400,1.000,raw,1781436186.808,anchor_03,-62.000
6.400,1.000,raw,1781436186.808,anchor_03,-61.000
6.400,1.000,raw,1781436186.814,anchor_01,-77.000
6.400,1.000,raw,1781436186.944,anchor_02,-79.000
6.400,1.000,raw,1781436187.246,anchor_02,-64.000
6.400,1.000,raw,1781436187.246,anchor_02,-78.000
6.400,1.000,raw,1781436187.364,anchor_04,-73.000
6.400,1.000,raw,1781436187.414,anchor_04,-75.000
6.400,1.000,raw,1781436187.414,anchor_04,-71.000
6.400,1.000,raw,1781436187.873,anchor_03,-80.000
6.400,1.000,raw,1781436187.954,anchor_03,-62.000
6.400,1.000,raw,1781436187.954,anchor_03,-64.000
6.400,1.000,raw,1781436188.054,anchor_02,-65.000
6.400,1.000,raw,1781436188.460,anchor_04,-71.000
6.400,1.000,raw,1781436188.666,anchor_04,-72.000
6.400,1.000,raw,1781436188.991,anchor_01,-77.000
6.400,1.000,raw,1781436189.067,anchor_03,-65.000
6.400,1.000,raw,1781436189.069,anchor_01,-80.000
6.400,1.000,raw,1781436189.095,anchor_02,-64.000
6.400,1.000,raw,1781436189.573,anchor_04,-72.000
6.400,1.000,raw,1781436189.984,anchor_03,-79.000
6.400,1.000,raw,1781436190.154,anchor_02,-66.000
6.400,1.000,raw,1781436190.214,anchor_04,-73.000
6.400,1.000,raw,1781436190.214,anchor_03,-64.000
6.400,1.000,raw,1781436190.214,anchor_03,-78.000
6.400,1.000,raw,1781436190.908,anchor_01,-77.000
6.400,1.000,raw,1781436190.919,anchor_04,-73.000
6.400,1.000,raw,1781436191.053,anchor_01,-76.000
6.400,1.000,raw,1781436191.078,anchor_03,-64.000
6.400,1.000,raw,1781436191.220,anchor_02,-78.000
6.400,1.000,raw,1781436191.316,anchor_02,-63.000
6.400,1.000,raw,1781436191.316,anchor_02,-64.000
6.400,1.000,raw,1781436191.325,anchor_03,-62.000
6.400,1.000,raw,1781436191.654,anchor_04,-70.000
6.400,1.000,raw,1781436191.842,anchor_04,-72.000
6.400,1.000,raw,1781436191.978,anchor_01,-76.000
6.400,1.000,raw,1781436192.040,anchor_01,-76.000
6.400,1.000,raw,1781436192.244,anchor_03,-64.000
6.400,1.000,raw,1781436192.337,anchor_02,-65.000
6.400,1.000,raw,1781436192.343,anchor_03,-64.000
6.400,1.000,raw,1781436192.556,anchor_02,-78.000
6.400,1.000,raw,1781436192.556,anchor_02,-77.000
6.400,1.000,raw,1781436192.754,anchor_04,-71.000
6.400,1.000,raw,1781436192.905,anchor_04,-74.000
6.400,1.000,raw,1781436192.905,anchor_04,-74.000
6.400,1.000,raw,1781436193.088,anchor_01,-84.000
6.400,1.000,raw,1781436193.272,anchor_03,-64.000
6.400,1.000,raw,1781436193.365,anchor_03,-62.000
6.400,1.000,raw,1781436193.365,anchor_03,-64.000
6.400,1.000,raw,1781436193.378,anchor_02,-77.000
6.400,1.000,raw,1781436193.482,anchor_02,-65.000
6.400,1.000,raw,1781436193.482,anchor_02,-65.000
6.400,1.000,raw,1781436193.825,anchor_04,-70.000
6.400,1.000,raw,1781436194.095,anchor_01,-77.000
6.400,1.000,raw,1781436194.297,anchor_03,-64.000
6.400,1.000,raw,1781436194.390,anchor_03,-62.000
6.400,1.000,raw,1781436194.490,anchor_02,-64.000
6.400,1.000,raw,1781436194.859,anchor_04,-70.000
6.400,1.000,raw,1781436195.017,anchor_04,-74.000
6.400,1.000,raw,1781436195.017,anchor_04,-74.000
6.400,1.000,raw,1781436195.144,anchor_01,-81.000
6.400,1.000,raw,1781436195.204,anchor_01,-83.000
6.400,1.000,raw,1781436195.369,anchor_03,-79.000
6.400,1.000,raw,1781436195.515,anchor_02,-65.000
6.400,1.000,raw,1781436195.528,anchor_03,-64.000
6.400,1.000,raw,1781436195.528,anchor_03,-79.000
6.400,1.000,raw,1781436195.569,anchor_02,-64.000
6.400,1.000,raw,1781436195.569,anchor_02,-66.000
6.400,1.000,raw,1781436195.721,anchor_02,-65.000
6.400,3.000,raw,1781436297.901,anchor_04,-63.000
6.400,3.000,raw,1781436298.037,anchor_03,-67.000
6.400,3.000,raw,1781436298.173,anchor_01,-84.000
6.400,3.000,raw,1781436298.577,anchor_02,-66.000
6.400,3.000,raw,1781436298.636,anchor_02,-82.000
6.400,3.000,raw,1781436298.636,anchor_02,-71.000
6.400,3.000,raw,1781436298.944,anchor_04,-64.000
6.400,3.000,raw,1781436298.988,anchor_03,-66.000
6.400,3.000,raw,1781436299.193,anchor_01,-75.000
6.400,3.000,raw,1781436299.365,anchor_03,-66.000
6.400,3.000,raw,1781436299.365,anchor_03,-65.000
6.400,3.000,raw,1781436299.365,anchor_03,-66.000
6.400,3.000,raw,1781436299.670,anchor_02,-82.000
6.400,3.000,raw,1781436299.970,anchor_04,-63.000
6.400,3.000,raw,1781436300.094,anchor_04,-64.000
6.400,3.000,raw,1781436300.105,anchor_03,-65.000
6.400,3.000,raw,1781436300.495,anchor_03,-67.000
6.400,3.000,raw,1781436300.780,anchor_02,-65.000
6.400,3.000,raw,1781436301.005,anchor_02,-79.000
6.400,3.000,raw,1781436301.005,anchor_02,-72.000
6.400,3.000,raw,1781436301.005,anchor_02,-79.000
6.400,3.000,raw,1781436301.027,anchor_04,-60.000
6.400,3.000,raw,1781436301.197,anchor_03,-66.000
6.400,3.000,raw,1781436301.209,anchor_04,-60.000
6.400,3.000,raw,1781436301.209,anchor_04,-64.000
6.400,3.000,raw,1781436301.210,anchor_04,-61.000
6.400,3.000,raw,1781436301.347,anchor_03,-64.000
6.400,3.000,raw,1781436301.347,anchor_03,-65.000
6.400,3.000,raw,1781436301.411,anchor_01,-75.000
6.400,3.000,raw,1781436301.929,anchor_02,-80.000
6.400,3.000,raw,1781436302.131,anchor_02,-66.000
6.400,3.000,raw,1781436302.154,anchor_04,-65.000
6.400,3.000,raw,1781436302.275,anchor_03,-65.000
6.400,3.000,raw,1781436302.323,anchor_01,-74.000
6.400,3.000,raw,1781436302.323,anchor_03,-66.000
6.400,3.000,raw,1781436302.323,anchor_03,-67.000
6.400,3.000,raw,1781436302.463,anchor_01,-89.000
6.400,3.000,raw,1781436302.545,anchor_04,-61.000
6.400,3.000,raw,1781436302.545,anchor_04,-65.000
6.400,3.000,raw,1781436302.937,anchor_02,-79.000
6.400,3.000,raw,1781436303.054,anchor_02,-72.000
6.400,3.000,raw,1781436303.244,anchor_04,-66.000
6.400,3.000,raw,1781436303.386,anchor_01,-82.000
6.400,3.000,raw,1781436303.412,anchor_03,-66.000
6.400,3.000,raw,1781436303.443,anchor_01,-74.000
6.400,3.000,raw,1781436303.480,anchor_03,-66.000
6.400,3.000,raw,1781436303.480,anchor_03,-65.000
6.400,3.000,raw,1781436303.480,anchor_03,-65.000
6.400,3.000,raw,1781436303.480,anchor_03,-65.000
6.400,3.000,raw,1781436304.316,anchor_04,-65.000
6.400,3.000,raw,1781436304.509,anchor_03,-64.000
6.400,3.000,raw,1781436304.511,anchor_01,-74.000
6.400,3.000,raw,1781436304.588,anchor_04,-66.000
6.400,3.000,raw,1781436304.588,anchor_04,-66.000
6.400,3.000,raw,1781436304.723,anchor_01,-74.000
6.400,3.000,raw,1781436304.723,anchor_01,-81.000
6.400,3.000,raw,1781436305.054,anchor_02,-72.000
6.400,3.000,raw,1781436305.116,anchor_02,-66.000
6.400,3.000,raw,1781436305.428,anchor_04,-61.000
6.400,3.000,raw,1781436305.508,anchor_04,-62.000
6.400,3.000,raw,1781436305.616,anchor_03,-66.000
6.400,3.000,raw,1781436305.616,anchor_01,-89.000
6.400,3.000,raw,1781436305.816,anchor_03,-66.000
6.400,3.000,raw,1781436305.816,anchor_03,-67.000
6.400,3.000,raw,1781436306.071,anchor_02,-70.000
6.400,3.000,raw,1781436306.449,anchor_04,-66.000
6.400,3.000,raw,1781436306.625,anchor_01,-81.000
6.400,3.000,raw,1781436306.625,anchor_04,-61.000
6.400,3.000,raw,1781436306.625,anchor_04,-66.000
6.400,3.000,raw,1781436306.647,anchor_03,-66.000
6.400,3.000,raw,1781436306.736,anchor_01,-75.000
6.400,3.000,raw,1781436306.736,anchor_01,-86.000
6.400,3.000,raw,1781436306.736,anchor_03,-65.000
6.400,3.000,raw,1781436307.136,anchor_02,-79.000
6.400,3.000,raw,1781436307.349,anchor_02,-67.000
6.400,3.000,raw,1781436307.549,anchor_04,-65.000
6.400,3.000,raw,1781436307.677,anchor_04,-66.000
6.400,3.000,raw,1781436307.688,anchor_01,-85.000
6.400,3.000,raw,1781436307.750,anchor_03,-66.000
6.400,3.000,raw,1781436307.865,anchor_03,-67.000
6.400,3.000,raw,1781436307.866,anchor_03,-65.000
6.400,3.000,raw,1781436308.221,anchor_02,-73.000
6.400,3.000,raw,1781436308.605,anchor_04,-64.000
6.400,3.000,raw,1781436308.668,anchor_04,-66.000
6.400,3.000,raw,1781436308.779,anchor_01,-89.000
6.400,3.000,raw,1781436308.810,anchor_03,-66.000
6.400,3.000,raw,1781436308.876,anchor_03,-65.000
6.400,3.000,raw,1781436309.238,anchor_02,-65.000
6.400,3.000,raw,1781436309.710,anchor_04,-68.000
6.400,3.000,raw,1781436309.798,anchor_01,-77.000
6.400,3.000,raw,1781436309.810,anchor_04,-68.000
6.400,3.000,raw,1781436309.900,anchor_03,-66.000
6.400,3.000,raw,1781436309.939,anchor_01,-75.000
6.400,3.000,raw,1781436309.957,anchor_03,-66.000
6.400,3.000,raw,1781436309.957,anchor_03,-66.000
6.400,3.000,raw,1781436309.957,anchor_03,-66.000
6.400,3.000,raw,1781436310.310,anchor_02,-81.000
6.400,3.000,raw,1781436310.457,anchor_02,-67.000
6.400,3.000,raw,1781436310.750,anchor_04,-61.000
6.400,3.000,raw,1781436310.859,anchor_01,-76.000
6.400,3.000,raw,1781436310.908,anchor_01,-82.000
6.400,3.000,raw,1781436310.926,anchor_04,-59.000
6.400,3.000,raw,1781436310.926,anchor_04,-60.000
6.400,3.000,raw,1781436311.076,anchor_03,-64.000
6.400,3.000,raw,1781436311.260,anchor_03,-66.000
6.400,3.000,raw,1781436311.379,anchor_02,-73.000
6.400,3.000,raw,1781436311.846,anchor_04,-67.000
6.400,3.000,raw,1781436311.951,anchor_01,-86.000
6.400,3.000,raw,1781436312.157,anchor_03,-66.000
6.400,3.000,raw,1781436312.407,anchor_02,-71.000
6.400,3.000,raw,1781436312.887,anchor_04,-60.000
6.400,3.000,raw,1781436312.976,anchor_01,-89.000
6.400,3.000,raw,1781436313.129,anchor_03,-65.000
6.400,3.000,raw,1781436313.292,anchor_03,-64.000
6.400,3.000,raw,1781436313.292,anchor_03,-65.000
6.400,3.000,raw,1781436313.486,anchor_02,-70.000
6.400,3.000,raw,1781436313.499,anchor_01,-75.000
6.400,3.000,raw,1781436313.499,anchor_01,-83.000
6.400,3.000,raw,1781436313.636,anchor_02,-85.000
6.400,3.000,raw,1781436313.636,anchor_02,-85.000
6.400,3.000,raw,1781436313.984,anchor_04,-60.000
6.400,3.000,raw,1781436314.230,anchor_03,-65.000
6.400,3.000,raw,1781436314.410,anchor_04,-60.000
6.400,3.000,raw,1781436314.410,anchor_04,-66.000
6.400,3.000,raw,1781436314.420,anchor_03,-65.000
6.400,3.000,raw,1781436314.420,anchor_03,-65.000
6.400,3.000,raw,1781436314.552,anchor_02,-66.000
6.400,3.000,raw,1781436315.023,anchor_04,-60.000
6.400,3.000,raw,1781436315.330,anchor_03,-66.000
6.400,3.000,raw,1781436315.333,anchor_01,-77.000
6.400,3.000,raw,1781436315.477,anchor_04,-70.000
6.400,3.000,raw,1781436315.477,anchor_04,-69.000
6.400,3.000,raw,1781436315.482,anchor_01,-86.000
6.400,3.000,raw,1781436315.486,anchor_03,-67.000
6.400,3.000,raw,1781436315.487,anchor_03,-66.000
6.400,3.000,raw,1781436315.741,anchor_02,-66.000
6.400,3.000,raw,1781436316.147,anchor_04,-63.000
6.400,3.000,raw,1781436316.264,anchor_04,-65.000
6.400,3.000,raw,1781436316.404,anchor_03,-66.000
6.400,3.000,raw,1781436316.669,anchor_03,-66.000
6.400,3.000,raw,1781436317.185,anchor_04,-60.000
6.400,3.000,raw,1781436317.255,anchor_04,-66.000
6.400,3.000,raw,1781436317.255,anchor_04,-64.000
6.400,3.000,raw,1781436317.545,anchor_03,-65.000
6.400,3.000,raw,1781436317.624,anchor_03,-65.000
6.400,3.000,raw,1781436317.624,anchor_03,-68.000
6.400,3.000,raw,1781436317.712,anchor_02,-66.000
6.400,3.000,raw,1781436318.261,anchor_01,-83.000
6.400,3.000,raw,1781436318.302,anchor_04,-60.000
6.400,3.000,raw,1781436318.714,anchor_03,-66.000
6.400,3.000,raw,1781436318.718,anchor_02,-85.000
6.400,3.000,raw,1781436318.837,anchor_03,-67.000
6.400,3.000,raw,1781436318.926,anchor_02,-70.000
6.400,3.000,raw,1781436318.926,anchor_02,-71.000
6.400,3.000,raw,1781436318.926,anchor_02,-84.000
6.400,3.000,raw,1781436319.264,anchor_01,-74.000
6.400,3.000,raw,1781436319.377,anchor_04,-59.000
6.400,3.000,raw,1781436319.436,anchor_01,-75.000
6.400,3.000,raw,1781436319.437,anchor_04,-61.000
6.400,3.000,raw,1781436319.437,anchor_04,-60.000
6.400,3.000,raw,1781436319.640,anchor_03,-66.000
6.400,3.000,raw,1781436319.841,anchor_02,-70.000
6.400,3.000,raw,1781436319.850,anchor_03,-67.000
6.400,3.000,raw,1781436319.850,anchor_03,-66.000
6.400,3.000,raw,1781436319.943,anchor_02,-67.000
6.400,3.000,raw,1781436320.346,anchor_01,-81.000
6.400,3.000,raw,1781436320.404,anchor_01,-74.000
6.400,3.000,raw,1781436320.404,anchor_01,-87.000
6.400,3.000,raw,1781436320.552,anchor_04,-60.000
6.400,3.000,raw,1781436320.755,anchor_03,-66.000
6.400,3.000,raw,1781436320.873,anchor_03,-65.000
6.400,3.000,raw,1781436320.899,anchor_02,-66.000
6.400,3.000,raw,1781436320.953,anchor_02,-70.000
6.400,3.000,raw,1781436321.428,anchor_01,-81.000
6.400,3.000,raw,1781436321.480,anchor_04,-59.000
6.400,3.000,raw,1781436321.529,anchor_04,-64.000
6.400,3.000,raw,1781436321.529,anchor_04,-64.000
6.400,3.000,raw,1781436321.804,anchor_03,-66.000
6.400,3.000,raw,1781436321.865,anchor_03,-65.000
6.400,3.000,raw,1781436321.865,anchor_03,-65.000
6.400,3.000,raw,1781436321.985,anchor_02,-69.000
6.400,3.000,raw,1781436322.036,anchor_02,-67.000
6.400,3.000,raw,1781436322.542,anchor_01,-82.000
6.400,3.000,raw,1781436322.599,anchor_04,-61.000
6.400,3.000,raw,1781436322.608,anchor_01,-81.000
6.400,3.000,raw,1781436322.746,anchor_04,-66.000
6.400,3.000,raw,1781436322.746,anchor_04,-68.000
6.400,3.000,raw,1781436322.747,anchor_04,-65.000
6.400,3.000,raw,1781436322.911,anchor_03,-66.000
6.400,3.000,raw,1781436323.020,anchor_03,-67.000
6.400,3.000,raw,1781436323.105,anchor_02,-82.000
6.400,3.000,raw,1781436323.157,anchor_02,-70.000
6.400,3.000,raw,1781436323.674,anchor_04,-59.000
6.400,3.000,raw,1781436323.966,anchor_03,-67.000
6.400,3.000,raw,1781436324.136,anchor_02,-82.000
6.400,3.000,raw,1781436324.244,anchor_02,-71.000
6.400,3.000,raw,1781436324.587,anchor_01,-87.000
6.400,3.000,raw,1781436324.654,anchor_01,-90.000
6.400,3.000,raw,1781436325.011,anchor_03,-67.000
6.400,3.000,raw,1781436325.187,anchor_02,-84.000
6.400,3.000,raw,1781436325.376,anchor_03,-66.000
6.400,3.000,raw,1781436325.773,anchor_04,-68.000
6.400,3.000,raw,1781436325.773,anchor_01,-84.000
6.400,3.000,raw,1781436325.905,anchor_04,-64.000
6.400,3.000,raw,1781436325.905,anchor_04,-60.000
6.400,3.000,raw,1781436326.080,anchor_03,-66.000
6.400,3.000,raw,1781436326.296,anchor_03,-66.000
6.400,3.000,raw,1781436326.842,anchor_04,-68.000
6.400,3.000,raw,1781436327.202,anchor_03,-65.000
6.400,3.000,raw,1781436327.261,anchor_02,-69.000
6.400,3.000,raw,1781436327.442,anchor_03,-66.000
6.400,3.000,raw,1781436327.442,anchor_03,-66.000
6.400,3.000,raw,1781436327.443,anchor_03,-66.000
6.400,3.000,raw,1781436327.627,anchor_02,-72.000
6.400,3.000,raw,1781436327.750,anchor_01,-85.000
6.400,3.000,raw,1781436327.940,anchor_04,-60.000
6.400,3.000,raw,1781436328.142,anchor_04,-69.000
6.400,3.000,raw,1781436328.142,anchor_04,-59.000
6.400,3.000,raw,1781436328.142,anchor_04,-60.000
6.400,3.000,raw,1781436328.310,anchor_03,-65.000
6.400,3.000,raw,1781436328.335,anchor_02,-70.000
6.400,3.000,raw,1781436328.388,anchor_02,-67.000
6.400,3.000,raw,1781436328.562,anchor_03,-66.000
6.400,3.000,raw,1781436328.563,anchor_03,-66.000
6.400,3.000,raw,1781436328.779,anchor_01,-75.000
6.400,3.000,raw,1781436328.884,anchor_01,-74.000
6.400,3.000,raw,1781436329.051,anchor_04,-60.000
6.400,3.000,raw,1781436329.177,anchor_04,-66.000
6.400,3.000,raw,1781436329.360,anchor_03,-65.000
6.400,3.000,raw,1781436329.466,anchor_03,-65.000
6.400,3.000,raw,1781436329.872,anchor_01,-90.000
6.400,3.000,raw,1781436329.989,anchor_01,-82.000
6.400,3.000,raw,1781436329.989,anchor_01,-76.000
6.400,3.000,raw,1781436330.074,anchor_04,-66.000
6.400,3.000,raw,1781436330.188,anchor_04,-66.000
6.400,3.000,raw,1781436330.440,anchor_03,-65.000
6.400,3.000,raw,1781436330.442,anchor_02,-83.000
6.400,3.000,raw,1781436330.588,anchor_02,-71.000
6.400,3.000,raw,1781436330.588,anchor_02,-70.000
6.400,3.000,raw,1781436330.599,anchor_03,-66.000
6.400,3.000,raw,1781436330.599,anchor_03,-65.000
6.400,3.000,raw,1781436330.599,anchor_03,-66.000
6.400,3.000,raw,1781436330.937,anchor_01,-84.000
6.400,3.000,raw,1781436331.144,anchor_04,-68.000
6.400,3.000,raw,1781436331.188,anchor_04,-62.000
6.400,3.000,raw,1781436331.517,anchor_02,-86.000
6.400,3.000,raw,1781436331.542,anchor_03,-67.000
6.400,3.000,raw,1781436331.578,anchor_02,-70.000
6.400,3.000,raw,1781436331.738,anchor_03,-65.000
6.400,3.000,raw,1781436331.738,anchor_03,-66.000
6.400,3.000,raw,1781436332.026,anchor_01,-74.000
6.400,3.000,raw,1781436332.225,anchor_04,-66.000
6.400,3.000,raw,1781436332.242,anchor_01,-88.000
6.400,3.000,raw,1781436332.590,anchor_02,-70.000
6.400,3.000,raw,1781436332.635,anchor_03,-65.000
6.400,3.000,raw,1781436332.644,anchor_02,-70.000
6.400,3.000,raw,1781436332.842,anchor_03,-67.000
